vote,tw_time,twitter_user_id,twitter_user_name,twitter_user_screen_name,twitter_user_followers_count,vote_url,is_quote,twitter_user_prof,main,delta_hours
A,2021-12-30 09:57:25+09:00,1053307723402502145,白ワニのほくーと,hokuutosumabura,175,twitter.com/hokuutosumabura/status/1476356717751730178,True,二郎系をこよなく愛するパパ スマブラにハマってて寝不足気味ー 2020/12/5クルール で人生初VIP 当面の目標は勝率5割！ヘッダー提供@Luigi_kokoa_17,other,15
A,2021-12-30 09:57:28+09:00,1055764142777233408,しゃどう,ssbu_Dixie,717,twitter.com/ssbu_Dixie/status/1476356730665992193,False,amiibo研究をしているパルテナ使いです | @PlayApex | icon by @basasi_1,other,15
B,2021-12-30 09:58:51+09:00,1288422098021408768,じゃむれのん,jamurenon,36,twitter.com/jamurenon/status/1476357078977777664,False,,other,15
A,2021-12-30 10:01:08+09:00,1308438847806533632,ゴリラダルマ,goridaru_ssbu,210,twitter.com/goridaru_ssbu/status/1476357651311521794,False,リンクで空Nと上B振り回す人。オフ勢になりつつある。ロックバンド好きです。,other,16
A,2021-12-30 10:01:58+09:00,1216038897714528256,よい,ssbu_yoi,88,twitter.com/ssbu_yoi/status/1476357862595383296,False,ssbu/Toon Link さっぽろ　オフ勢　もはやAPEX勢,other,16
B,2021-12-30 10:02:51+09:00,1109768541123698688,ぴーやな,pokapokapy,16,twitter.com/pokapokapy/status/1476358084667002888,False,スマブラ ルキナホムヒカヨッシーゼルダなど オンラインでエンジョイしてます Among usとポケモンユナイト始めました フォローはご自由にどうぞ,other,16
A,2021-12-30 10:04:41+09:00,1045635487229046785,P・uL,TARAKO65808649,15,twitter.com/TARAKO65808649/status/1476358544358535178,False,パズドラ＆モンハン専門の人 ガンダムも好きですが、ファッションファン程度です　最近はオセロニア、パズドラ バトルなどもよくやってます,other,16
B,2021-12-30 10:05:37+09:00,964180758,ジジ,gi2kn,1593,twitter.com/gi2kn/status/1476358782716616706,False,"SSBU(🐢🐸🦎)
icon:姉
header:@matutake2000",other,16
A,2021-12-30 10:12:10+09:00,924554598727041024,さらおくん,ykn_taso,191,twitter.com/ykn_taso/status/1476360428104339459,False,パパスマブラー代表取締役 ゼロサム ホムラ/ヒカリ youtubeで配信してます,other,16
B,2021-12-30 10:14:12+09:00,994597420297175040,Acacia/アカシア,AcaciaSora_,445,twitter.com/AcaciaSora_/status/1476360941814296576,False,SSBU(Sora) #Sora4Smash,other,16
B,2021-12-30 10:16:00+09:00,1040819477036785665,ルカ【うどんは】,Luca_Mompara,156,twitter.com/Luca_Mompara/status/1476361392165122049,False,"うどんをすこれ🍜色んなゲームしてます〜自分の立ち回りを上達させたい...(っ ´-` c)
政治ツイートのいいね(賛成),RT(拡散希望)多いです　　　　　　　　　　　　　　　　　　　　　　　　メイト用(予定)のアカウント↓",other,16
B,2021-12-30 10:16:13+09:00,4203390793,マッサ,Gilles27mc,368,twitter.com/Gilles27mc/status/1476361450109431809,False,SSBUディディ🐒最高レート2020 千葉ロッテ 中村奨吾 レオニスマーティン イチロー 大谷翔平 愛知で宅オフやってます⚡️,other,16
B,2021-12-30 10:24:51+09:00,1119040604309057536,まぐ,magnet_SSBU,44,twitter.com/magnet_SSBU/status/1476363620791775233,False,スマブラsp／スプラ,other,16
A,2021-12-30 10:27:22+09:00,1268410801229946882,ゴリオカ/Gorioka,SSBU_Gorioka,3684,twitter.com/SSBU_Gorioka/status/1476364256061046785,False,Joker Mewtwo Lucina Sephiroth Pyra&Mythra/Rate2155 /タミスマ&マエスマ本戦優勝 西武撃9th/サブ垢@Gorioka_sub /アイコン@eva02marina0さん/ My favorite character is Lucina！,other,16
A,2021-12-30 10:29:30+09:00,748873305784922113,ちら🐻🌼🍆💣,thylataiko_,284,twitter.com/thylataiko_/status/1476364792659324930,False,元々の名「ちらこいど」音ゲーとかスマブラとかゆるく楽しんでるオタク スネーク窓 Shogunメンバー のまちメンバー くまさんず🐻🌼,other,16
B,2021-12-30 10:29:47+09:00,4241967313,プリスキー,purisky_ssb,606,twitter.com/purisky_ssb/status/1476364861970186248,False,WiiFitトレーナー単でいくしかない不健康な男/山口住まいで低確率で広島にも出没,other,16
A,2021-12-30 10:30:45+09:00,1867136059,ですも/Desumo,desumo_ttii,1166,twitter.com/desumo_ttii/status/1476365107630579718,False,"ソニック窓主（RYO　@RyoSonicssb4
 の二人体制）参加申請はDMにてお願いします",sonic,16
B,2021-12-30 10:35:31+09:00,865419543388200962,ハッピーとらんせるンネ🐹,Toranseru_poke,445,twitter.com/Toranseru_poke/status/1476366303938347009,False,"Vtuberオタク  ポケモンダブルバトルやる   
イカ,LOL,Vtuberオタク　別垢▶@Toranseru_ru_ru",other,16
B,2021-12-30 10:37:14+09:00,1203626081825124353,えだまめ,Eda_mario_snake,159,twitter.com/Eda_mario_snake/status/1476366735834218497,False,最高レート1641 光有線 ドック買ったら速度上がったので、オンライン復活しました,other,16
A,2021-12-30 10:37:39+09:00,1296816234273546240,HARU一,HARU22810313,215,twitter.com/HARU22810313/status/1476366842050772993,False,HARU一（はるいち）です YouTubeチャンネルhttps://t.co/dOupeBdS0v コトダマン垢 @HARU03507327 鍵垢  @ettiaru Twitch https://t.co/IeC0So4jiW,other,16
B,2021-12-30 10:38:09+09:00,3309793154,Shodaiは本当に弱い,Rekka_ssbu,146,twitter.com/Rekka_ssbu/status/1476366967208824832,False,生涯スマブラ生活100 たまに盛岡で対戦会開いてます。 岩手スマブラ鯖の運営者の1人 メインとHN模索中 今は仙台,other,16
B,2021-12-30 10:38:58+09:00,1118069152600580099,るあ,Lua_61136,162,twitter.com/Lua_61136/status/1476367174596182017,False,【スマブラ】ピットメイン、全キャラVIP/ 【ポケモン】/【APEX】初心者/アニメ、東方とかが好きな大学1年生の日記。フォロバはすると思います。,other,16
B,2021-12-30 10:43:36+09:00,936213310608883712,しらす,shirasu2021,65,twitter.com/shirasu2021/status/1476368338008023040,False,"バリヤードアンチ
スマブラは違う名前でやっています",other,16
B,2021-12-30 10:44:27+09:00,1304433581217832961,もーよー,Mo_yo_0304,340,twitter.com/Mo_yo_0304/status/1476368553255501826,False,♂もーよーです！クソリプ常習犯です！ VTuber好き もよにきとでも呼んでくだちい 適当リプ歓迎 ホロ箱推しのクソガキ,other,16
B,2021-12-30 10:44:42+09:00,881151813423996928,かなぶんさん,kanabun3_USikb,371,twitter.com/kanabun3_USikb/status/1476368617428365315,False,"オフに出没してるスマブラカービィ好きな人。
スマブラ・カービィ・FEH（PN:まきこさん）・ドラガリ（PN:レーヴァテイン）を主にプレイしています。

カービィ窓・プププ窓・自習室入ってます。
出会ったらよろしくです。",other,16
B,2021-12-30 10:45:57+09:00,734195501046734850,もずく,0qrI7dFjOLKf9fj,90,twitter.com/0qrI7dFjOLKf9fj/status/1476368932017963008,False,"パズドラ/ナナシス/スクフェス

主にミツネ装備、浦飯、バーバラジュリ使ってます/ダーリン支配人",other,16
A,2021-12-30 10:46:02+09:00,1267394665797435394,RARO,RARO_NITIZYOU,260,twitter.com/RARO_NITIZYOU/status/1476368953177829382,False,"レート1808
タミアマベスト16",other,16
A,2021-12-30 10:46:09+09:00,1176418548177989632,たこじつ,takojitsu323,155,twitter.com/takojitsu323/status/1476368982756425735,False,プリンを愛し、プリンに愛されたい男 プリン単レート1400！ フォロバと返信は気まぐれです。気軽に絡んでください！いいねRT多め,other,16
B,2021-12-30 10:46:29+09:00,450728005,そうすけ,sousuke1222,333,twitter.com/sousuke1222/status/1476369064528605185,False,,other,16
A,2021-12-30 10:47:28+09:00,3147782442,C・マッシュ,Smash_C_Mash,387,twitter.com/Smash_C_Mash/status/1476369313095622658,False,"ポケモンユナイト プクリン 
GBVS ソリッズ",other,16
A,2021-12-30 10:49:20+09:00,1238768141003444228,𝑺/えす 霧蘭,Soninazuma07,71,twitter.com/Soninazuma07/status/1476369783423922180,False,S GN KR TK アイコン(@tukuyoko)様,other,16
B,2021-12-30 10:50:02+09:00,4574480413,だんごむし,dango3gogo,425,twitter.com/dango3gogo/status/1476369957189734401,False,スマブラドクマリ格闘miiスティーブめん👍,other,16
A,2021-12-30 10:50:30+09:00,1171749796568125441,ある,aru0123A,58,twitter.com/aru0123A/status/1476370075263578112,False,この垢でもスマブラ多め中,other,16
B,2021-12-30 10:52:10+09:00,1110074907579183104,るーん,Runn_ssbu,327,twitter.com/Runn_ssbu/status/1476370494123573249,False,"フォロバはする。   ただ例外もある。 

イカちゃん以外使いません。",other,16
A,2021-12-30 10:52:29+09:00,1006113566141739009,ソラマウ,SO_RA419,237,twitter.com/SO_RA419/status/1476370574515777538,False,雑多垢  いれこみーぶろうらー 竜党🐲,other,16
A,2021-12-30 10:53:29+09:00,3230554512,ここのいし🐰,kokoophi,852,twitter.com/kokoophi/status/1476370827721711617,False,アイコンはバカ吉さん(@Bakakiti_50427) からいただきました。たけのこ派。H3教,other,16
B,2021-12-30 10:53:33+09:00,1329439027435626499,まふてる,Mahutel,161,twitter.com/Mahutel/status/1476370845102899202,False,"スマブラしてます。
覚えてる人フォロー返します",other,16
A,2021-12-30 10:54:14+09:00,783632680713793536,こくし,Kokushi_Smash,281,twitter.com/Kokushi_Smash/status/1476371017392332800,False,"SSBU  Roy
大信州スマブラ同好会所属
スマブラ始めて3日",other,16
A,2021-12-30 10:54:20+09:00,863679008008830976,ルナローナ,runarooona,217,twitter.com/runarooona/status/1476371039982845954,False,ルフレ使い新規勢、ポケモン、スマブラフリー待ってます,other,16
B,2021-12-30 10:54:55+09:00,877895961392979968,ハロ/あおば,happa_tuyu,258,twitter.com/happa_tuyu/status/1476371188398309376,False,葉露と申します ニュータイプです ポケモン/スマブラ/料理,other,16
A,2021-12-30 10:56:52+09:00,1062198624908599296,pinyata,pinyabitter,174,twitter.com/pinyabitter/status/1476371678502735873,False,"ダッキンハンティン
ぷよスポswitch3000↑",other,16
A,2021-12-30 10:59:23+09:00,1269518546867904513,しも@スマブラ,suma_yoshi_,1462,twitter.com/suma_yoshi_/status/1476372312379527171,False,ヨッシー窓所属/最高R1533/有線○/ 基本グループの勧誘はお断りさせて頂いています/18↑/ゆっくり実況やってます→@simo_youtube,other,16
A,2021-12-30 10:59:59+09:00,1276070823279771648,おばけ,obake4167,134,twitter.com/obake4167/status/1476372465010225153,False,"Splatoon2とスマブラしている幽霊です。
スプラはわかば系をスマブラはルカリオ使ってます。
一応VIPです
はたひろって布の妖怪らしいですよ",other,16
A,2021-12-30 11:00:59+09:00,702387131830894592,Hiro,Aekasf,33,twitter.com/Aekasf/status/1476372715120771072,False,スマブラsp ミュウツー　プレイしたり大会みて1人でぎゃーぎゃー言うだけ,other,17
B,2021-12-30 11:01:37+09:00,1092807915843584000,みんと@ゲーム垢,mint_special_,118,twitter.com/mint_special_/status/1476372875372556289,False,SSBU：メイン/フィットレちゃん（赤）サブ/ロゼッタちゃん（桃）/ロマサガrs,other,17
A,2021-12-30 11:05:02+09:00,1337011419577864193,渚@,Nagisa_Delete,32,twitter.com/Nagisa_Delete/status/1476373732663111680,False,"海底囚人さんのファン
TL見すぎないようにほぼフォローしません。
来年までフォロバもしないのでフォロー非推奨。
それでも大丈夫な方はどうぞ。",other,17
B,2021-12-30 11:11:36+09:00,1118849829449261056,cigarette/ゴルゴ13,cigarettebayo,54,twitter.com/cigarettebayo/status/1476375388180066310,False,SSBUベヨネッタ　きしめんになってみた。 /無職転生ファン/びーつべの復活を永遠に願う人。,other,17
B,2021-12-30 11:17:08+09:00,2212089230,久世ちあき,Kuze_chiaki,593,twitter.com/Kuze_chiaki/status/1476376778256285701,False,くぜちあき。Vtuber（？）。清純。SSBU/Among Us/Minecraft/三国志大戦/その他ゲーム色々。他ツイート内容雑多。Suara Liteで変声。デザイン全て@amino_tiger ヘッダー@Kayamayukihiro イラストタグ:#くぜあーと,other,17
B,2021-12-30 11:19:18+09:00,1124573375840448512,らむだぁ〜,ramudaaa_ssbu,810,twitter.com/ramudaaa_ssbu/status/1476377323721355269,False,ゲコ単騎 R1999 ヘッダー(@cral_design )学校行ってます。消費豚です。アニメめっちゃ好きです,other,17
B,2021-12-30 11:20:32+09:00,871315669832286208,まえまえ,maemae634,139,twitter.com/maemae634/status/1476377635748220928,False,スマブラ スマメイト レート1600,other,17
A,2021-12-30 11:24:05+09:00,1324399276848410624,るせど,rusedo_ssbu,89,twitter.com/rusedo_ssbu/status/1476378527570489344,False,スマブラ ファルコ ？,other,17
A,2021-12-30 11:27:05+09:00,2936078678,ぶたのかくにエモエモ 漢魂走祭優勝高木さんありがとう ゾンビランドサガのラストに30秒フリーズした人,cyucyu421,639,twitter.com/cyucyu421/status/1476379281207218176,False,高木さんとゆるキャンとゾンビランドサガ大好きファルコン使い 第十六回漢魂走祭優勝！！！！最高レート1907 中学生プレイヤー サブ→@1Btv65,other,17
A,2021-12-30 11:28:16+09:00,1236886991305756675,たー☁️🐈,tar_cvfz,336,twitter.com/tar_cvfz/status/1476379582765084678,True,ふひひwサーセンww,other,17
A,2021-12-30 11:29:23+09:00,1281588866663591941,つばさん,Tsubatsuba_ssbu,50,twitter.com/Tsubatsuba_ssbu/status/1476379861011042304,False,後に最強となる男に後になる男,other,17
A,2021-12-30 11:31:48+09:00,1157659480194109440,Ayatuki,Ayatuki_ssbu,135,twitter.com/Ayatuki_ssbu/status/1476380471034773505,False,🌾より🍞。自分の好きな物にいいねする。有意義な情報等は発信できないと思われます。,other,17
A,2021-12-30 11:35:34+09:00,1335108029960712192,フィオル(あひな),fiorushulk_ssbu,1259,twitter.com/fiorushulk_ssbu/status/1476381417156546560,False,"F7/シュルク使いやってます

シュルクレート2000
麺レート1800
タミスマ最高戦績ベスト4
マエスマ最高戦績ベスト8

今はキャプボが壊れていて手持ちが無いのでYouTube活動休止中です
コントローラーすら壊れて草

雑多アカ　
＠nichizyouaka_

欲しいもの　https://t.co/qgbMFqh7ST",other,17
A,2021-12-30 11:36:48+09:00,1113953214162817024,SCD/よこしゃーぷ#,yokoyoko_24,3334,twitter.com/yokoyoko_24/status/1476381727941885953,False,最高2203ロボ 美味そうなツイートにいいねしてます,other,17
A,2021-12-30 11:37:16+09:00,1383780562184261635,ドラケン,yoasobi_kids,101,twitter.com/yoasobi_kids/status/1476381846665859075,False,YOASOBIオタク。ゾンビ使い始めました。,other,17
A,2021-12-30 11:39:49+09:00,1316585744052359170,ぴっつぁ,MaruMargherita,83,twitter.com/MaruMargherita/status/1476382486230106112,False,スマブラやってます。新垢は低浮上。なお旧垢も@Pizza_Italianaa,other,17
A,2021-12-30 11:40:16+09:00,1261842439599304704,お,oookfa,101,twitter.com/oookfa/status/1476382601036582919,False,"SSBU LINK🪃/
フォロバします、いいねやリプくれた方にフォロー飛ばすかもです
アイコンを描いてくれた方→@Aomi_avcd12💣🏹
イラスト投稿垢→@oookfa_pic🖌️🎨",other,17
A,2021-12-30 11:41:04+09:00,899227587536236544,Yuz❕,R_uneee,322,twitter.com/R_uneee/status/1476382802023432192,False,@yuzuki20030721,other,17
B,2021-12-30 11:41:47+09:00,1015133124,くりーむ,another398_s,440,twitter.com/another398_s/status/1476382981619351554,False,V系バンド、アニメ、ゲーム(ソシャゲ全般、音ゲー、ポケモン、スマブラ、スプラ、DBD) が好きです！,other,17
B,2021-12-30 11:42:06+09:00,1416003393898770433,トム,SnivyOcto108jp,51,twitter.com/SnivyOcto108jp/status/1476383062112219140,True,"生まれた時からゲーム沼にハマってます ベストウイッシュ良い旅を  
趣味 ＃読書 #マリオカート #スマブラ #スプラトゥーン #どうぶつの森 #フィットボクシング2
自分の心の中のヒーロー ザクレイさん  まぎえーすさん 三浦大知さん",other,17
A,2021-12-30 11:43:48+09:00,1373066564149288963,しんいち(おじいさん),Netyokun04,78,twitter.com/Netyokun04/status/1476383488559706115,True,"どうもおじいさんです

高2　ただの陰キャです
いろいろなこと呟くかも
オンゲキ楽しい",other,17
B,2021-12-30 11:43:56+09:00,1353607595517349888,ケルピン,kelpinamb,291,twitter.com/kelpinamb/status/1476383524383264772,False,基本的に日曜21時は配信しようと思ってます。ニコニコ動画➡〈https://t.co/dc6ga91CaX〉youtube➡（https://t.co/x8FF7EdqM9…）,other,17
A,2021-12-30 11:44:03+09:00,1158631636478545920,PaperGod,PaperGodSMASH,470,twitter.com/PaperGodSMASH/status/1476383551344222210,False,"ヘッダー妹アイコンヒッツさんが描いてくれました！ フィットレ窓民
不定期でかみスマという大会を開いています
静岡のオフに極まれにいます",other,17
A,2021-12-30 11:44:07+09:00,1370195992297926656,あかひげ,akahigemarumori,53,twitter.com/akahigemarumori/status/1476383569602052098,False,"基本ゲームで遊んでる人、ゲーム配信チャンネルのささみはお友達                                                            
亥筋隊🐗所属、エセ筋トレ野郎",other,17
A,2021-12-30 11:45:04+09:00,1330368490063138817,Cステ,Csute_DD,2399,twitter.com/Csute_DD/status/1476383810556411911,False,SSBU/ルフレメイン/最高レート2057/マエスマベスト16/セミプロベスト8/上投げ使い/崖エルウィンド開拓中/師匠@1duchan1884,other,17
A,2021-12-30 11:45:10+09:00,1076419210996142081,X足す,X26475759,2,twitter.com/X26475759/status/1476383834044510209,False,"主にスマブラについて呟く。 ProjectMなどのスマブラXのMod版開発に片足突っ込んでいた経験あり。 
ついに見る専用と化してしまったが、気が向いたら何かつぶやきを投稿するかも。",other,17
A,2021-12-30 11:45:38+09:00,1215574665587879937,ばにふる,Vanifru_PacMan,4,twitter.com/Vanifru_PacMan/status/1476383950197387267,False,スマブラSP/パックマン いつもひとり,other,17
A,2021-12-30 11:47:44+09:00,1182128019948748800,しおん@こらそんキッズ,sion_ssbu,433,twitter.com/sion_ssbu/status/1476384479879262210,False,VIP最高連勝65、スマメイト最高レート2009、こらそんさんの愛弟子 @corazon0828,other,17
A,2021-12-30 11:48:04+09:00,837346841372966914,むーちょ,mutyo4722,7,twitter.com/mutyo4722/status/1476384565396934658,False,スマブラ　FGOやる,other,17
B,2021-12-30 11:50:07+09:00,1070674674768535554,じょえ,joe2smash,68,twitter.com/joe2smash/status/1476385080864288772,False,スマブラ垢,other,17
B,2021-12-30 11:50:59+09:00,972040375865982976,N,TQD97SyM6xEbI1j,61,twitter.com/TQD97SyM6xEbI1j/status/1476385298389282820,False,ポケモン瞬間レート一位！ フォロバ100          パズドラレート2000,other,17
B,2021-12-30 11:52:12+09:00,1403967232489639936,cinkir,Cinkir1Cinkir,39,twitter.com/Cinkir1Cinkir/status/1476385604003074048,False,スマブラ用垢/メインメタナイト/回避はきちんと見る/KUSC,other,17
B,2021-12-30 11:53:15+09:00,2430242054,たーつー,tatsu_ssbucps,392,twitter.com/tatsu_ssbucps/status/1476385869301182464,False,SSBU Shulk ゼノブレDE King Gnu / THE ORAL CIGARETTES / BLUE ENCOUNT 関東のオフにいます,other,17
B,2021-12-30 11:56:55+09:00,1710061903,エルス@ImperialAya,erusu0106,223,twitter.com/erusu0106/status/1476386789397241860,False,極度のコミュ障かつメンヘラ 喋るの苦手なので許してください スマブラゆるゆる勢 セフィロスとクラウド 将来の夢は料理人です,other,17
A,2021-12-30 11:57:18+09:00,1142442191983280129,K.O. Kou,Kou_ssbu,1413,twitter.com/Kou_ssbu/status/1476386886092750848,False,究極のおまよわ マック最高2008クッパ最高1803 アイコンはやさいかきあげ様(@_yasaikakiage_)から エラー起きたらすみません,other,17
A,2021-12-30 12:02:23+09:00,1335737354850471945,mono,QU_mono,520,twitter.com/QU_mono/status/1476388167981088768,True,九大臨,other,18
A,2021-12-30 12:03:23+09:00,1124529614527746051,ディド,SSBU_did,14,twitter.com/SSBU_did/status/1476388416007053316,False,ゲッコウガ,other,18
A,2021-12-30 12:03:38+09:00,1329913478014849024,がりりぃ,garirrrrrrrr,48,twitter.com/garirrrrrrrr/status/1476388481815674888,False,食べることとお酒が大好き Vが好き アニメ好き最近はコンレボとプリプリとスタァライト スマブラやります,other,18
B,2021-12-30 12:04:24+09:00,1180685579404496897,ぴんくじら🍚固ツイ,Pinkuzira512,224,twitter.com/Pinkuzira512/status/1476388674699145218,False,自滅の師匠（@Ryaai2）固定（@_Ka221 ）,other,18
A,2021-12-30 12:04:31+09:00,1333059854206857216,仝仝仝仝(どーどー),shta_ssbu,560,twitter.com/shta_ssbu/status/1476388702423519236,False,"SSBU Sonic R1611 KITの王
たまに配信してます⬇",sonic,18
B,2021-12-30 12:09:06+09:00,194890552,ふぁぶりんぐ＠うまおじ,huxabu,568,twitter.com/huxabu/status/1476389858516279300,False,ふぁぶりって名前で色々してます。 球磨好き/ウマ娘/スマブラSP/原神（52）/LOL（sup） /APEX（ダイア）/マビノギ樽鯖（忍術）/NGS（ship3) アイコンは→ @nut_megu 様,other,18
A,2021-12-30 12:10:03+09:00,3113359172,Theona/テオナ,online_GGO4,351,twitter.com/online_GGO4/status/1476390096568201217,False,This is the Monado’s power./https://t.co/fsyB1SaY6v,other,18
B,2021-12-30 12:11:29+09:00,941125166385438720,ぁやリス🦒🍅,Johto_magia,842,twitter.com/Johto_magia/status/1476390457597100035,False,マギレコ(引退)/シャニマスグレ6とか7 咲耶担当/FLOWERSと響けリズ青/ｽﾀﾘﾗ/DbD/スマ勢,other,18
A,2021-12-30 12:13:11+09:00,968684397254684672,ガオヨシキ,gaoyoshiki727,1119,twitter.com/gaoyoshiki727/status/1476390884845711360,False,99(98)line・社会人 ／ バファローブルと日本一へ！／ 大阪のガオガエンスマブラー,other,18
B,2021-12-30 12:13:47+09:00,1246444548328263681,いーじす,smashAegis,3374,twitter.com/smashAegis/status/1476391035597369345,False,DND(Do nen dai)スマブラ テリー 妹紅を推せ　高2 素晴らしいアイコン→@kei_2768 スマメイトレート2100達成！！ 2163 FF内限定の日常垢 @si_zisu 絵のタグ #いーじすアート,other,18
B,2021-12-30 12:14:32+09:00,1109978505956065280,なり,Nari_NSwitch,19,twitter.com/Nari_NSwitch/status/1476391222629781510,False,ゲーム用 主にスマブラ 京都出身 知り合いがいないので対戦会等では基本的にボッチです,other,18
B,2021-12-30 12:16:58+09:00,1443199224,おかぴ👾💤,ZERO_REQUIEM___,743,twitter.com/ZERO_REQUIEM___/status/1476391836449406980,False,スロット/アニメ/ゲーム/寺井一択/スマブラ/クラウド/apex/mondo/呪術廻戦/花芽すみれ,other,18
A,2021-12-30 12:16:59+09:00,4575406219,らぎL,ragiSSB4,187,twitter.com/ragiSSB4/status/1476391839666405376,False,"スマブラfor~SP ﾖｯｼｰ/ Splatoon1,2/ ポケモンXY〜/マリオ64/SMO/APEX s7~ ソロ♢/ やることなくなってきた",other,18
A,2021-12-30 12:18:33+09:00,321975531,💤ねむがき👶,Ne_gaki,1512,twitter.com/Ne_gaki/status/1476392234904068097,False,煙が好き,other,18
A,2021-12-30 12:18:40+09:00,762299204903415808,はりね,K_lhf,21,twitter.com/K_lhf/status/1476392263064633350,False,寒さとの戦いに完全敗北しました。,other,18
A,2021-12-30 12:19:53+09:00,1100261477896744960,きょうさん,Kyousan_SSBU,68,twitter.com/Kyousan_SSBU/status/1476392570783944706,False,スマブラSP 西東京(主に立川)のオフに出没します アイマス/ポケモン/ぷよぷよ 新社会人,other,18
A,2021-12-30 12:20:04+09:00,974129124083052545,だま,tama_dual,33,twitter.com/tama_dual/status/1476392616090812422,False,メインキャラ：ルキナ　大会観戦勢　fgoのこともちょっと呟くかも,other,18
A,2021-12-30 12:20:08+09:00,1258777925525991424,ちゃりんこ（撃）,chalinko877,68,twitter.com/chalinko877/status/1476392631869784064,True,"スマブラおじさん　ピカチュウ使ってるけど浮気もよくする　カイトスクール入学生　なんちゃんメンバー

ディスコード作りました！
皆で楽しく遊んでいます
https://t.co/WY89zjrZEb",other,18
B,2021-12-30 12:22:57+09:00,1186657212942315520,かるめ/karme,_Ka221,307,twitter.com/_Ka221/status/1476393343278272512,False,SSBU ロボット｜固定@Pinkuzira512,other,18
A,2021-12-30 12:23:41+09:00,1030680186558115841,ジョンバンジロー_SSBU,JohnBanjiro_,52,twitter.com/JohnBanjiro_/status/1476393526162509825,False,よろしく ssbu youtube,other,18
B,2021-12-30 12:24:24+09:00,1130607665065758720,か み ね ろ,arqui_dere,793,twitter.com/arqui_dere/status/1476393707490676738,False,デレ:高森藍子、安部菜々 ミリ:宮尾美也、木下ひなた 島原エレナ シャニ:櫻木真乃、市川雛菜 8割雑多垢,other,18
A,2021-12-30 12:25:10+09:00,1030926967,ぽりごん。/Poligon,poligon046,122484,twitter.com/poligon046/status/1476393899312746501,False,好きな食べ物はチョコレート。お仕事のご相談はこちらまで：poligonzerofoursix@gmail.com,other,18
A,2021-12-30 12:25:39+09:00,2869072357,けーや/Ke-ya,FEReflet,1696,twitter.com/FEReflet/status/1476394022126366720,True,SSBU(Robin&Corrin) SSB4(Robin&Corrin) アイコンは @kaida_san にヘッダーは@ritapurioo のお二人に描いていただきました。,other,18
A,2021-12-30 12:25:46+09:00,1473874695468777472,ぽへカムイ🐥,pohekids,20,twitter.com/pohekids/status/1476394051079442433,False,ヘビーぽへリスナー老害モデ枠 本垢@namaashibikyaku 日常,other,18
A,2021-12-30 12:26:22+09:00,547749451,そうわか,kichikaru,101,twitter.com/kichikaru/status/1476394200837275650,False,"きちかる　　　

ポケモン  スプラ  格ゲ  スマブラ",other,18
A,2021-12-30 12:26:34+09:00,875770061138546688,あくろす/Across,SSBAcross,805,twitter.com/SSBAcross/status/1476394254113345536,False,SSBU(G&W/リドリー) 3秒に1回上Bしてます オンライン勢 最高レート1256 アイコン@nishikun315 ヘッダー@MrTakeWatch,other,18
A,2021-12-30 12:28:23+09:00,1319662971564351488,胡麻の助,disturb_sleep,5,twitter.com/disturb_sleep/status/1476394709623119875,False,カニタンク可愛い〜〜〜,other,18
B,2021-12-30 12:28:41+09:00,1247565466446393344,エム,M_SSBU_d,402,twitter.com/M_SSBU_d/status/1476394783677779972,True,へろーさん、ナガレさん、J！さんメンバー。スマブラではクッパメインです。アイコンは@ayakaze_aoiさん、ヘッダーは@mkTeaatx4949さん作です！,other,18
B,2021-12-30 12:29:13+09:00,1114513250618449922,ハルナコ,ssbu_Harunako,254,twitter.com/ssbu_Harunako/status/1476394919812300805,False,SSBU Joker　強くなりたい,other,18
B,2021-12-30 12:32:06+09:00,3797347759,萩原,Kiri_Isono,57,twitter.com/Kiri_Isono/status/1476395646165069828,False,たい焼きは尻尾から食べる派 ミュート推奨 いわゆる ぎーはーって人 スマブラsp ルフレ,other,18
A,2021-12-30 12:34:44+09:00,1280164826,かれ〜,karekare_10,800,twitter.com/karekare_10/status/1476396307267088386,False,スマブラSPなど,other,18
B,2021-12-30 12:36:33+09:00,571588187,ロープ,general_shinshi,272,twitter.com/general_shinshi/status/1476396763536039942,False,スマブラ(ベレス)/原神/文香・森久保P/,other,18
A,2021-12-30 12:36:58+09:00,907191733301084160,火不見/Hizumi,ClusterLilyc,267,twitter.com/ClusterLilyc/status/1476396869119262721,False,BUMP OF CHICKENさん、Aimerさん、早見沙織さんが好きです。宇宙よりも遠い場所とRWBYを見てください。 @tak0g0hanさんのフリーアイコンをお借りしています。,other,18
B,2021-12-30 12:43:10+09:00,1016277417269211137,梶乃じむ,KoJymm,174,twitter.com/KoJymm/status/1476398429194620931,True,スマブラ/スプラ/APEX/あつ森/ポーカー/麻雀/とか/アイコンヘッダーは神月まりもさん(@planet_u)に描いてもらいました/日常垢(@natsunookura),other,18
A,2021-12-30 12:43:15+09:00,1277801119712870405,じゆゆ,JiyuyuSSBU,93,twitter.com/JiyuyuSSBU/status/1476398450623365125,False,なんやかんやでスティーブが一番つおい100年後に全キャラ魔境に到達する男23/アペックスおもろい,other,18
A,2021-12-30 12:45:52+09:00,1232635167853838336,クーへい,love_game1228,150,twitter.com/love_game1228/status/1476399109724844038,False,ただのゲーム好き！,other,18
